0.10038752844818677, 21.99452435180853
0.15284548511031065, 15.605860748548507
0.19552359658388513, 11.85978763719461
0.23197892751585264, 9.489531739042542
0.29066466293688586, 6.734591155655876
0.34223127084673133, 4.696565659855567
0.39024414625450254, 3.448801761493328
0.43647432415771703, 2.4465161361203434
0.4951550613614478, 1.6487034718893065
0.5467216692712932, 1.1497719654231728
0.5929551793193761, 0.8442535419523128
0.6462878240094366, 0.5129126589936097
0.7111763471028667, 0.28108860870859115
0.7653836798208639, 0.14622147012330178
0.8222550623610911, 0.0722348951745561
0.8675555718460417, 0.033871754365179675
0.8977564668601532, 0.020561825761536454
