0.10399957348545685, 38.20050129101271
0.13067006101157252, 31.087155062475443
0.16445467783157347, 24.446585117002346
0.20179469322608268, 18.574939841469835
0.2382500241580503, 14.862616985115709
0.2675912257961327, 12.306593364323973
0.2969374256515176, 10.731301597232004
0.32271989657022326, 8.884677150837057
0.35472848017540404, 7.2315857455532235
0.3911804789625033, 5.590106563102855
0.4258547784623484, 4.396131128392487
0.47653003761991564, 3.013254477456382
0.5147630678391374, 2.3699526881229573
0.5512150666262366, 1.83200317914586
0.5876670654133359, 1.416161455551562
0.6285624793823535, 1.0396663182194472
0.6552329669084693, 0.8460692125871335
0.6881262349761919, 0.6539418391481862
0.7245715694735545, 0.4718055273994928
0.7592325403939262, 0.32321259978057804
0.8027870059678713, 0.21397621593779384
0.8400970320585657, 0.11919081975864913
0.869416574755004, 0.07886907910383353
0.9005104845938281, 0.04955932758311165
