FID,RL_Eg_m,RL_Eg_s,RL_Cm_m,RL_Cm_s,RL_Ca_m,RL_Cam_s,RL_Ch_m,RL_Ch_s
576,17.0584696969697,2.04107478097057,14.88775,1.66170556042164,16.6756666666667,1.78236694960779,15.0605,15.0605
577,42.3442643678161,4.22801107899506,22.7090666666667,2.58033295059255,32.7325333333333,2.54266440570867,26.1499333333334,26.1499333333334
578,4.96700840336135,1.81254229959379,2.68480000000001,0.562788227087003,15.5901142857143,2.07888479570912,4.39631428571429,4.39631428571429
579,73.6860454545455,9.22948412844011,43.2232727272727,5.67722108653031,50.5380909090908,5.60689355991489,43.873,43.873
580,15.1386983606557,13.3257705355072,1.95781967213115,0.864588387069793,21.784131147541,13.0351834608661,15.9046557377049,15.9046557377049
581,9.94333236714974,3.03366330669711,7.2533695652174,2.28223344227595,16.0198913043478,2.12186348660558,9.88586956521739,9.88586956521739
582,14.0279401971522,4.16903574477023,8.00203614457832,2.47976452692876,17.6536204819277,2.9241213752971,13.6647048192771,13.6647048192771
583,7.88693382352938,1.39877506078177,9.80782352941175,5.08407028335355,18.0855294117647,4.12343780869793,15.6222352941176,15.6222352941176
584,26.5844261569417,3.64925918509308,6.50059154929577,2.90170499342327,24.7272535211268,3.20913515674035,20.7708732394366,20.7708732394366
585,7.90418333333332,2.90263830141322,5.95656000000001,2.31995533559575,15.30872,2.27417040096221,8.55363999999999,8.55363999999999
586,20.0520615615616,10.0921386271411,9.76627027027028,5.31958920313066,19.8946216216216,5.43237184972928,13.6821351351351,13.6821351351351
587,10.4781403921569,1.94082810071198,9.19186274509804,2.2169057753491,15.0368823529412,2.23225399666302,8.47023529411765,8.47023529411765
588,6.98768379446642,3.6061099651748,4.23995652173913,1.98070609033143,14.7592608695652,2.32901810407515,4.55847826086956,4.55847826086956
589,9.65878966131907,2.89717036868621,7.77935294117647,2.2340525928293,15.1792647058824,2.2081189420966,6.2525,6.2525
590,25.0301142191142,2.95836797440189,14.7478636363636,2.08164260290725,22.9578939393939,2.27477921540424,15.2529696969697,15.2529696969697
591,21.214517689062,7.581005269888,12.6004430379747,4.73918471774943,16.9391898734177,5.91731299828207,22.1960759493671,22.1960759493671
592,14.1395676767677,4.37493541119576,10.6052666666667,3.126522265677,23.3067333333333,7.03240625924576,22.6159777777778,22.6159777777778
593,41.0772243589744,5.63623898840968,21.749525,2.58482431048825,36.1303,6.69563586970648,35.675725,35.675725
594,22.0708230769231,3.32285945645424,11.596675,1.63967774653664,28.999275,6.57184328964094,28.512575,28.512575
595,8.1568928571429,3.35635789064215,7.75775,4.04370779857549,22.546125,6.8731249592948,21.926875,21.926875
596,179.549377777778,13.7899305388476,118.5763,8.99004500651799,125.1852,10.0060022507014,125.1989,125.1989
597,87.479358974359,6.32365034026604,53.3926153846154,4.12459519997662,64.7706923076923,18.8868567048757,66.3291538461539,66.3291538461539
598,16.3776544850498,6.30783909814482,10.4228604651163,2.71732022607551,25.440023255814,17.901717961943,26.9212325581396,26.9212325581396
599,49.7027827547592,4.07000785137068,28.2993894736842,2.38075502552347,44.8327894736843,20.041202636818,41.962652631579,41.962652631579
600,7.944995951417,2.92923752328884,5.35951282051282,1.79034702281994,25.8424358974359,22.0620708828885,28.0047692307692,28.0047692307692
601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
602,18.6679,1.42585857035777,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042
603,18.526,1.75510808909433,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042
604,18.4141333333333,0.883263118191957,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042
