FID,RL_Eg_m,RL_Eg_s,RL_Cm_m,RL_Cm_s,RL_Ca_m,RL_Cam_s,RL_Ch_m,RL_Ch_s,RL_Eg_d,RL_Cm_d,RL_Ca_d,RL_Ch_d
587,8.94156549019607,2.48928889642662,7.91139215686275,2.85426783941329,14.0477647058823,2.69267638978899,7.06007843137254,7.06007843137254,-0.000628875134011459,-0.000277507290761028,0.000152165142455726,-0.000552374237710252
588,6.46582213438736,3.89492703927249,3.75126086956521,2.11156407900863,13.7035217391304,2.82523622502846,4.07273913043477,4.07273913043477,0.00174831812408961,0.00543041264144156,5.71133032747478e-05,0.00502118985033009
589,8.51805525846704,3.51749956484739,6.69458823529412,2.68393751793609,14.1956764705882,2.67810287890751,5.15435294117646,5.15435294117646,0.000175604201942746,0.000751830112774444,0.000126400769179497,0.000142675333716442
590,24.0410303030303,3.38345659342376,13.8007272727273,2.36868094571832,21.9473939393939,2.74525703065403,14.3039242424242,14.3039242424242,0.000171356504442347,0.000626182331113397,9.73496724288791e-05,0.00193369608707716
591,20.6209227523531,7.79299213929145,11.9431012658228,4.9741645097182,16.5775316455696,6.19339841387285,21.9970379746835,21.9970379746835,-0.000163761912336208,6.88968031889981e-05,-0.000102308898048649,1.38110260329853e-05
592,12.923302020202,4.80546389877443,9.61717777777779,3.67373026466483,23.2773111111111,7.08686025746259,22.5584222222222,22.5584222222222,-0.000389247609059731,9.24357513763497e-05,1.24109040291956e-05,6.8961508641349e-05
593,40.5149461538461,5.87546453718365,21.114125,2.88562869446804,36.108525,6.72921338360863,35.6323,35.6323,-8.50515938532735e-05,-8.99790561896858e-05,-1.66162985119608e-05,-1.99409730991292e-16
594,21.3685,3.52527604344084,10.90235,1.79680075981464,28.979975,6.59897263323536,28.466625,28.466625,0.000959736296824571,0.00245733003850312,1.72533227760985e-06,0
595,7.27528571428572,3.69870671588674,7.0215,4.41944997007976,22.5365,6.89750132472075,21.886125,21.886125,0.00477458814245056,0.0031609965175462,2.77335581600196e-05,0
596,179.012644444444,13.7875595967418,118.1554,9.09401627291111,125.1499,10.0200249945243,125.1813,125.1813,-1.79996459656525e-05,2.62373225064177e-05,0,0
597,86.1659615384614,6.47325164110975,52.116923076923,4.57673144624918,64.5673846153846,19.0334997339942,66.2739230769231,66.2739230769231,-0.000101463529590028,-4.42771751164285e-05,-5.95645119400955e-05,-1.27673601275635e-05
598,15.026,6.38304374670624,9.24818604651163,3.41901315235184,25.2823255813954,18.0183925217326,26.8698139534884,26.8698139534884,-0.000612294908273526,-0.000638309635460375,-0.000132440098446978,-2.94261213947158e-05
599,48.4580517357223,4.34352373241434,27.0742315789473,2.66483048626424,44.5789684210527,20.2050604185173,41.7900631578947,41.7900631578947,-0.000106946611258015,5.63783993732631e-05,-8.71234184677841e-05,-5.96933274193446e-05
600,6.90531848852901,3.36952344342852,4.47538461538462,2.03734071778136,25.594282051282,22.2461483943625,27.9223589743589,27.9223589743589,0.00114322095215055,0.00213011500324393,-5.60991271578097e-05,-3.48940781077013e-05
601,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
602,13.605,2.54195132064258,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042,-0.00439806514405235,0,0,0
603,13.66,3.41292368037263,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042,-0.00291970802919702,0,0,0
604,13.4394,2.02461300225993,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042,-0.00362782651674266,0,0,0
605,12.873,2.12729790964887,276.042,21.2540342045921,276.042,21.2540342045921,276.042,276.042,-0.00325203252032519,0,0,0
606,55.6227434441332,4.29231951351243,22.3331028368795,2.03189200282112,37.7425851063829,2.89895081593829,33.326085106383,33.326085106383,-0.000117696291881231,-5.7158326180819e-05,-1.76632016415347e-05,-0.000266476293022705
607,11.9001288610038,1.73984092636498,10.9055892857143,1.48947261769735,14.7012053571428,2.46341546134036,10.7780535714286,10.7780535714286,-0.00168224000891441,-0.0016192485411652,-6.9838763550382e-05,-0.00172919528329129
608,16.0465760471977,2.17013857706357,12.6935088495575,1.451766181036,16.676982300885,2.52006063189553,13.0473185840708,13.0473185840708,-0.00162569774047968,-0.00163497922866267,-0.000116728276204212,-0.00221167218794988
609,11.8744366666667,1.67349261996984,12.64388,2.67619426824014,15.29392,2.5792379304558,12.0656,12.0656,-0.00200644741423981,-0.00163605640920367,4.7079747861987e-05,-0.00190261899640982
611,8.29302418207681,1.98081803299882,6.18747368421053,1.63017256874176,15.3348947368421,3.20718592056396,8.36626315789474,8.36626315789474,-0.00212600367279574,-0.00182124617389575,-0.000121826296291808,-0.00137268144053042
612,10.5519792682927,0.675251213746391,10.0567073170732,0.580803578506818,15.3514634146342,3.21351483576315,10.0576341463415,10.0576341463415,-0.00351818436856868,-0.003128482975878,-9.37297944774591e-05,-0.00345342587580197
613,12.2503301141352,1.7081639816612,10.4633970588235,1.24921738777842,15.7754852941177,3.07302396439697,10.9687647058824,10.9687647058824,-0.00206119384459008,-0.00183356761473695,-0.000116511225157708,-0.00205509143551135
614,11.7531394025604,1.51980389410212,10.7450526315789,1.11157123727915,15.5507894736842,3.14404783170835,10.8499210526316,10.8499210526316,-0.00310429809369716,-0.00355079838054394,-8.62971906035079e-05,-0.00323955545563003
615,10.8610233918129,1.35367093856218,9.81194736842105,1.06209678273295,15.5726315789474,3.13784602181241,10.0317894736842,10.0317894736842,-0.00378748868205605,-0.00431011461593509,1.68990283060372e-05,-0.00365909756199648
616,15.6012820512821,2.94985164061257,15.267,3.05299966506449,17.3896153846154,3.33248098898823,15.3043076923077,15.3043076923077,-0.000681596084518554,-0.000684769419003085,-3.98099737258431e-05,-0.000607805020167462
617,12.1391999999999,2.40819907457476,13.1878000000001,3.57462572993441,16.4068,3.61578589903601,13.2284,13.2284,-0.00131630906936964,-0.000878827825507322,2.16539098349495e-16,-0.000845947007462633
618,14.6724545454546,2.6229590860469,14.47475,2.91382457338767,16.9324166666667,3.31124572180541,14.51725,14.51725,-0.00165157363420294,-0.00125922859311368,0,-0.00115819711138669
619,9.6881904761905,0.954558852089931,9.48042857142856,1.36522824255754,15.345,3.22459387500502,9.6192857142857,9.6192857142857,-0.00109488155149198,-0.00163978818149089,-9.30882010703636e-05,-0.00163095855882602
620,10.8358363636364,2.54551591511112,10.4618181818182,3.02164419470999,15.9644545454545,3.2971281223981,10.6875454545454,10.6875454545454,-0.00126356361808395,-0.00105900939219936,-2.84715341602321e-05,-0.000714000357002154
621,5.84353571428568,1.43631883160415,4.996625,1.24087176900844,15.352,3.21296890261471,6.372125,6.372125,-0.00120256873565494,0.000700963825259699,-5.69925828223606e-05,-0.000372578241430807
622,6.72421925133691,3.48161388230461,3.01470588235293,1.43465732237217,15.5425588235294,3.13448103046212,6.58888235294118,6.58888235294118,0.00223306681771687,0.00466556888575098,-5.48747719859485e-05,0.00231314735688153
623,9.41533333333336,1.77744879338393,9.14333333333332,1.45900492186581,15.359,3.22443179565785,9.31866666666665,9.31866666666665,-0.00405486407390418,-0.00171052152709593,-6.51041666666306e-05,-0.00135743373580067
624,5.09359333333333,1.55168693802666,3.70476000000001,1.04570533231979,15.48332,3.18935569784359,6.00587999999997,6.00587999999997,0.00213993172942357,0.0049586597513073,-6.97476169564186e-05,0.00154086288321404
625,7.18118719211823,3.71392241670485,3.47903448275861,1.62343671473297,15.7010344827586,3.17938558186508,6.26610344827587,6.26610344827587,0.00430822013361815,0.00648430797470065,-5.27062461295509e-05,0.00279785883781397
626,10.2451124579125,3.59887893420736,3.80345454545453,1.99399456578446,16.0843636363636,3.04025678357444,9.06409090909091,9.06409090909091,0.000483078254075245,0.00242952228978818,-5.65169720466542e-05,0.000632263503341899
627,7.5497142857143,3.34257992733692,3.40822727272728,1.57104826577582,15.6295454545454,3.15400381982447,4.21154545454545,4.21154545454545,0.00203166081376696,0.00586230950847809,-9.3055175903414e-05,0.00302029769959464
628,5.52378325123153,3.42889509039143,2.06848275862071,1.04373333616293,15.3831034482759,3.19855272562253,5.44179310344828,5.44179310344828,0.00156174706664372,0.00487478013233981,-6.05195265130869e-05,0.00392506122968307
629,34.4315631578947,3.06401153690793,20.5285,2.55582275989161,28.4268,3.23918030511564,20.7179,20.7179,-0.000346715735578251,-0.000542852482881742,-4.74881411560631e-05,-0.000552356923879488
630,23.9783750503018,8.2811409699814,11.6692535211268,4.84748280879339,22.5728028169015,4.84465419740395,17.4103661971831,17.4103661971831,0.000252974625719935,0.000411748227429769,-1.43508546872904e-05,-0.000563536063478771
631,10.7870606060606,3.69301812783723,8.18441666666666,2.99730585543119,16.0644166666667,3.14421544275717,9.18583333333333,9.18583333333333,-0.000505400768770594,0.000397253855398671,-9.33653541916275e-05,-0.000371811264975603
632,19.4104542090656,2.14923346922315,12.3463829787234,1.5843589008115,20.9645744680851,3.15958242968664,12.5264255319149,12.5264255319149,-0.000602990346297974,-0.000666474933136625,-8.52429271204855e-05,-0.000860417242964189
634,7.92215120967742,1.83561379500295,6.7620625,1.41635646638077,15.34615625,3.21293281355413,6.72734375,6.72734375,-0.000718171023885397,-0.000503475830850638,-7.7374952913291e-05,-0.000408612435747988
636,7.71917301587301,2.08457920115864,6.32386111111111,1.66750588717225,15.3864444444444,3.18993521669119,7.11566666666666,7.11566666666666,-0.000660872388543703,9.22517330150925e-05,-6.85982489393649e-05,-0.000343411953857925
637,9.06268333333333,1.13087232541213,8.17415999999997,1.11578405996343,15.34688,3.21905249484451,8.57427999999998,8.57427999999998,-0.00218551358651888,-0.00209002744381856,-9.38213433132959e-05,-0.0019276345502897
638,12.4072158730159,3.29767011509436,7.52072222222222,1.83088638552071,16.1995555555555,3.22037071861969,10.6350277777778,10.6350277777778,-0.00109455316352959,-0.00176238091024369,-4.28662794984644e-05,-0.0013042536929957
639,7.51679491833031,2.02879479764472,5.92358620689655,1.7306577716513,15.4103275862069,3.19676217945769,7.9576551724138,7.9576551724138,-0.00141960178819577,-0.000590509379792087,-8.27858096173471e-05,-0.000945926347619755
640,9.63596923076923,1.76929632896166,8.50123076923076,1.48411307162252,15.5015384615384,3.1665818875118,9.05042307692309,9.05042307692309,-0.0014128919132907,-0.00181093152330451,-6.69863819166831e-05,-0.00214573164784457
641,7.72527777777779,1.32506271846828,7.39311111111115,1.32071736887288,15.3053333333333,3.23656768548541,8.27477777777781,8.27477777777781,-0.0022923849054164,-0.0026530765195237,-7.98495924040689e-05,-0.00267834424758676
642,70.5936516129033,5.0308082504221,42.3526774193548,3.04994974778529,49.051193548387,3.95708143577144,43.2113225806452,43.2113225806452,-0.000167521799459117,-0.000346432280483442,-1.77559854112271e-05,-0.000414892243677653
643,8.99559307359307,1.67282567066827,7.93331818181819,1.47205913486051,15.4118181818182,3.19780586120583,8.68804545454546,8.68804545454546,-0.00235682040010691,-0.0023151059232405,-7.37278263563868e-05,-0.00234359504347855
644,9.64554761904764,2.05038259362283,8.64004761904762,1.55660327630117,15.4782857142857,3.16115558211944,9.10819047619048,9.10819047619048,-0.00162062012378231,-0.00155181237377746,-6.15263455809251e-05,-0.00222224540683766
645,12.154452631579,1.90961594765213,10.814,1.49836213549632,15.81855,3.06298224901121,11.0142,11.0142,-0.000971192568236847,-0.00167556763892642,-2.84468044755643e-05,-0.00164516172891529
646,11.2311454545454,2.02854232218076,10.4464545454545,1.76521511603926,15.7072727272727,3.11778129920159,10.1111818181818,10.1111818181818,-0.00113354484212903,-0.000626179522191264,-4.05123070599198e-05,-0.000925210642618019
647,10.4080363636363,1.6422263441887,10.0902727272727,1.53099807981907,15.5280909090909,3.18602937393888,5.80336363636368,5.80336363636368,-0.000654659341463459,-0.00061227613653748,-2.34174213905994e-05,-0.000735708471604231
648,9.13697076023392,1.58197015513631,8.43263157894737,1.54914143135945,15.4857894736842,3.16062045405941,5.036,5.036,-0.0023268495708356,-0.00155170157475943,-5.43762701957349e-05,-0.00180477169116404
649,11.530146031746,1.72643783022311,10.5983333333333,1.2325119684689,15.6938055555555,3.10476203889307,8.36988888888888,8.36988888888888,-0.000746689557076287,-0.00104728491386014,-9.02610136133122e-05,-0.00100789072342813
650,9.99190109890111,2.53774755236101,10.0919285714286,2.61713458368947,15.6890714285714,3.15004150624765,4.92328571428571,4.92328571428571,-0.000876864298106034,-0.000650733135755454,-3.18683019659711e-05,-0.00121721489639421
651,7.81293650793651,1.66568586430316,7.06985714285713,1.67049801089997,15.4277142857143,3.18974284841755,5.65639285714286,5.65639285714286,-0.000878923693996474,0.000384071154234444,-4.62967249697158e-05,-0.00138714619890254
652,8.25814210526316,3.60547910995571,4.95940000000001,2.33329292972312,15.6245,3.12756237290264,1.86820000000001,1.86820000000001,0.000177209009102228,0.00295259666720643,-4.15996006438506e-05,0.0017426740663274
653,8.28106842105263,1.72430981585232,7.47805000000001,1.64070033677546,15.45385,3.18544891063446,7.18675000000001,7.18675000000001,-0.000115024047016218,0.000327732891004283,-5.49994500056016e-05,-0.000389454138299014
654,8.76491666666668,1.64335423358959,7.79722222222223,1.58414851002374,15.3964444444445,3.20051130382933,7.55622222222222,7.55622222222222,-0.0010763683332432,-0.000398843354273286,-0.00010102322090889,-0.000910853852030888
655,7.59035555555556,1.61480343397495,6.98039999999999,1.64691474222808,15.3947,3.20777051886535,5.75530000000001,5.75530000000001,-0.00182938233506331,-0.000615631308432521,-7.14480572624345e-05,-0.000954728509930495
656,9.91636693548387,3.57664258469854,6.41359375,2.35235631559272,15.881375,3.05217707708939,7.69803125,7.69803125,0.000481270717422493,0.0013368396914535,3.34522528124409e-05,0.000495501898746972
